src_ip,dst_ip,src_port,dst_port,protocol,iat_mean,pkt_size_mean,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_off,tcp_len_mean,ack_count,cwr_count,ece_count,fin_count,psh_count,res_count,rst_count,syn_count,urg_count,tcp_win_mean,udp_len_mean,icmp_type_mean,pkt_count,label
10.0.3.33,192.168.0.2,0,0,1,0.377752,98.0,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,54,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.068187,118.27,271,0,0,0,50.72,243,0,0,49,76,0,5,54,0,8613.32,0.0,0.0,271,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.550574,77.0,32,0,0,0,9.0,28,0,0,8,4,0,0,8,0,10785.5,0.0,0.0,32,normal
10.0.1.14,192.168.0.2,0,0,1,0.553831,98.0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,30,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.101321,77.31,179,0,0,0,9.25,156,0,0,46,23,0,0,46,0,11084.45,0.0,0.0,179,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.031591,77.19,621,0,0,0,9.16,542,0,0,158,79,0,0,158,0,10975.07,0.0,0.0,621,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.935186,77.0,16,0,0,0,9.0,14,0,0,4,2,0,0,4,0,10785.5,0.0,0.0,16,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.151428,128.99,108,0,0,0,61.44,94,0,0,17,29,0,7,24,0,9594.87,0.0,0.0,108,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.192357,119.28,93,0,0,0,52.29,75,0,0,13,23,0,7,22,0,10203.74,0.0,0.0,93,normal
10.0.1.16,192.168.0.2,37114,3306,6,5.8e-05,88.0,4,0,0,0,18.0,3,0,0,0,1,0,0,2,0,21487.0,0.0,0.0,4,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.123361,76.93,161,0,0,0,8.94,141,0,0,40,20,0,0,40,0,10719.02,0.0,0.0,161,normal
10.0.3.36,192.168.0.1,0,0,1,1.438738,98.0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,14,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.126253,77.17,126,0,0,0,9.14,110,0,0,32,16,0,0,32,0,10955.38,0.0,0.0,126,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.054847,4108.77,358,0,0,0,4041.97,335,0,0,10,165,0,6,40,0,4902.96,0.0,0.0,358,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.087838,6013.31,208,0,0,0,5946.62,199,0,0,2,109,0,1,18,0,4157.99,0.0,0.0,208,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.012779,4152.97,1542,0,0,0,4085.99,1448,0,0,97,724,0,0,189,0,5484.6,0.0,0.0,1542,normal
10.0.3.33,192.168.0.1,0,0,1,0.284918,98.0,34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,68,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.229464,77.0,64,0,0,0,9.0,56,0,0,16,8,0,0,16,0,10785.5,0.0,0.0,64,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.177861,154.57,102,0,0,0,87.0,92,0,0,20,30,0,0,20,0,8477.33,0.0,0.0,102,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.038648,4270.24,494,0,0,0,4203.35,466,0,0,26,222,0,0,55,0,5126.5,0.0,0.0,494,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.184202,77.0,24,0,0,0,9.0,21,0,0,6,3,0,0,6,0,10785.5,0.0,0.0,24,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.370085,77.23,47,0,0,0,9.19,41,0,0,12,6,0,0,12,0,11013.21,0.0,0.0,47,normal
10.0.3.36,192.168.0.2,44018,3306,6,0.619486,77.73,15,0,0,0,9.6,13,0,0,4,2,0,0,4,0,11499.0,0.0,0.0,15,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.054572,77.1,317,0,0,0,9.09,277,0,0,80,40,0,0,80,0,10886.78,0.0,0.0,317,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.020564,1755.22,913,0,0,0,1687.9,838,0,0,131,327,0,0,150,0,7182.13,0.0,0.0,913,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.238499,77.0,64,0,0,0,9.0,56,0,0,16,8,0,0,16,0,10785.5,0.0,0.0,64,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.050518,77.07,382,0,0,0,9.39,321,0,0,84,61,0,15,98,0,11063.02,0.0,0.0,382,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.038436,127.11,508,0,0,0,59.6,460,0,0,96,146,0,0,96,0,8173.35,0.0,0.0,508,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.023283,4550.4,838,0,0,0,4483.44,786,0,0,57,381,0,5,102,0,5613.97,0.0,0.0,838,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.078952,130.45,226,0,0,0,62.96,205,0,0,42,63,0,0,42,0,8039.12,0.0,0.0,226,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.067417,77.1,298,0,0,0,9.3,254,0,0,68,45,0,7,76,0,10999.27,0.0,0.0,298,normal
10.0.1.14,192.168.0.1,0,0,1,0.192634,98.0,51,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,102,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.055691,6543.01,318,0,0,0,6476.31,302,0,0,2,163,0,2,29,0,4389.75,0.0,0.0,318,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.050938,2280.14,376,0,0,0,2213.04,350,0,0,39,144,0,0,52,0,6010.88,0.0,0.0,376,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.012326,119.49,1616,0,0,0,51.86,1451,0,0,327,494,0,0,330,0,8825.38,0.0,0.0,1616,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.079399,77.18,244,0,0,0,9.15,213,0,0,62,31,0,0,62,0,10960.94,0.0,0.0,244,normal
10.0.3.33,192.168.0.2,0,0,1,0.606942,98.0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,30,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.064503,107.29,297,0,0,0,39.98,257,0,0,49,78,0,13,62,0,9017.38,0.0,0.0,297,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.125253,76.92,145,0,0,0,8.94,127,0,0,36,18,0,0,36,0,10711.68,0.0,0.0,145,normal
10.0.1.14,192.168.0.2,0,0,1,0.413932,98.0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,48,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.090242,77.26,211,0,0,0,9.21,184,0,0,53,27,0,0,54,0,11039.1,0.0,0.0,211,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.145587,6914.17,46,0,0,0,6847.48,44,0,0,0,28,0,0,4,0,4452.59,0.0,0.0,46,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.02632,77.1,753,0,0,0,9.08,658,0,0,190,95,0,0,190,0,10884.98,0.0,0.0,753,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.357223,77.28,39,0,0,0,9.23,34,0,0,10,5,0,0,10,0,11059.87,0.0,0.0,39,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.306626,127.35,40,0,0,0,60.35,34,0,0,6,10,0,2,8,0,8640.95,0.0,0.0,40,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.728874,77.0,32,0,0,0,9.0,28,0,0,8,4,0,0,8,0,10785.5,0.0,0.0,32,normal
10.0.3.36,192.168.0.2,0,0,1,2.836535,98.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,8,normal
10.0.3.36,192.168.0.1,41800,8000,6,1.045076,156.55,20,0,0,0,88.95,18,0,0,4,6,0,0,4,0,8645.2,0.0,0.0,20,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.145657,77.42,117,0,0,0,9.23,101,0,0,30,15,0,0,32,0,11791.67,0.0,0.0,117,normal
10.0.3.36,192.168.0.1,0,0,1,1.462381,98.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,10,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.177518,77.33,101,0,0,0,9.27,88,0,0,26,13,0,0,26,0,11103.38,0.0,0.0,101,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.048269,4174.04,342,0,0,0,4107.25,323,0,0,9,157,0,3,35,0,4487.79,0.0,0.0,342,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.06062,5753.93,299,0,0,0,5687.22,284,0,0,2,154,0,2,28,0,4285.9,0.0,0.0,299,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.018633,3906.96,1069,0,0,0,3839.99,1000,0,0,69,477,0,0,130,0,5423.24,0.0,0.0,1069,normal
10.0.3.33,192.168.0.1,0,0,1,0.276584,98.0,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.17,71,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.246139,77.73,45,0,0,0,9.6,39,0,0,12,6,0,0,12,0,11499.0,0.0,0.0,45,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.118037,151.66,116,0,0,0,84.14,105,0,0,22,33,0,0,22,0,8202.38,0.0,0.0,116,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.040907,3907.6,407,0,0,0,3840.66,381,0,0,24,164,0,0,48,0,5271.38,0.0,0.0,407,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.211952,78.57,21,0,0,0,10.29,18,0,0,6,3,0,0,6,0,12314.43,0.0,0.0,21,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.164655,128.63,123,0,0,0,61.26,105,0,0,19,32,0,7,27,0,9473.2,0.0,0.0,123,normal
10.0.3.36,192.168.0.2,44018,3306,6,5.8e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.161495,76.64,118,0,0,0,7.93,92,0,0,30,13,0,0,40,0,14538.58,0.0,0.0,118,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.055678,1324.56,329,0,0,0,1257.05,294,0,0,59,102,0,0,62,0,8348.79,0.0,0.0,329,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.126257,78.13,159,0,0,0,9.54,127,0,0,36,22,0,1,53,0,14321.03,0.0,0.0,159,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.080087,116.32,238,0,0,0,48.51,207,0,0,49,62,0,0,54,0,9777.76,0.0,0.0,238,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.091423,3712.58,212,0,0,0,3645.02,186,0,0,17,93,0,1,43,0,8929.46,0.0,0.0,212,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.337389,121.79,57,0,0,0,53.82,47,0,0,13,15,0,0,14,0,10539.77,0.0,0.0,57,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.139382,77.05,135,0,0,0,8.68,102,0,0,24,20,0,5,46,0,14618.32,0.0,0.0,135,normal
10.0.1.14,192.168.0.1,0,0,1,0.417238,98.0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.38,42,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.097182,5939.12,198,0,0,0,5872.39,188,0,0,0,98,0,0,18,0,4126.74,0.0,0.0,198,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.172326,554.71,86,0,0,0,486.57,73,0,0,16,24,0,0,23,0,11512.85,0.0,0.0,86,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.025942,113.85,772,0,0,0,45.88,658,0,0,178,212,0,0,190,0,10592.04,0.0,0.0,772,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.152285,76.48,113,0,0,0,8.28,97,0,0,29,13,0,0,31,0,11822.34,0.0,0.0,113,normal
10.0.3.33,192.168.0.2,0,0,1,0.683378,98.0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.14,29,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.229557,108.05,84,0,0,0,40.19,70,0,0,16,23,0,2,21,0,10751.64,0.0,0.0,84,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.2327,80.97,62,0,0,0,12.77,53,0,0,14,11,0,0,17,0,11812.34,0.0,0.0,62,normal
10.0.1.14,192.168.0.2,0,0,1,0.909062,98.0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.21,19,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.223647,76.22,83,0,0,0,7.81,67,0,0,23,9,0,0,25,0,12931.01,0.0,0.0,83,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.071091,77.35,275,0,0,0,8.9,228,0,0,66,34,0,0,84,0,13139.29,0.0,0.0,275,normal
10.0.3.35,192.168.0.2,56722,3306,6,2.8e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.25974,124.44,48,0,0,0,56.69,41,0,0,7,12,0,3,12,0,10783.73,0.0,0.0,48,normal
10.0.3.33,192.168.0.2,34232,3306,6,1.360924,76.4,10,0,0,0,7.2,8,0,0,2,1,0,0,4,0,17206.4,0.0,0.0,10,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.915392,82.0,11,0,0,0,13.09,8,0,0,2,2,0,0,4,0,15549.91,0.0,0.0,11,normal
10.0.3.32,192.168.0.2,45204,3306,6,2.659414,88.86,7,0,0,0,20.57,5,0,0,1,2,0,0,2,0,12157.29,0.0,0.0,7,normal
10.0.2.24,192.168.0.2,55346,3306,6,1.65144,70.0,8,0,0,0,0.0,5,0,0,3,0,0,0,4,0,21349.25,0.0,0.0,8,normal
10.0.3.36,192.168.0.1,0,0,1,0.0,98.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,1,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.910557,80.4,15,0,0,0,9.6,8,0,0,3,2,0,0,9,0,25584.4,0.0,0.0,15,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.310431,5590.74,34,0,0,0,5522.62,28,0,0,1,13,0,0,9,0,11581.74,0.0,0.0,34,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.132347,5704.68,152,0,0,0,5635.99,117,0,0,18,49,0,0,51,0,14656.14,0.0,0.0,152,normal
10.0.3.33,192.168.0.1,0,0,1,0.999608,98.0,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.2,20,normal
10.0.1.16,192.168.0.1,40856,8000,6,1.128908,3498.79,19,0,0,0,3430.68,16,0,0,0,8,0,0,5,0,11754.79,0.0,0.0,19,normal
10.0.3.34,192.168.0.2,41776,3306,6,1.781885,87.0,8,0,0,0,18.0,6,0,0,1,2,0,0,3,0,16067.62,0.0,0.0,8,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.363275,3900.7,43,0,0,0,3831.91,33,0,0,3,14,0,0,15,0,15257.79,0.0,0.0,43,normal
10.0.3.33,192.168.0.1,35642,8000,6,1.193444,95.2,15,0,0,0,24.93,9,0,0,1,3,0,0,8,0,22767.0,0.0,0.0,15,normal
10.0.1.11,192.168.0.1,55796,8000,6,0.000374,117.44,66654,0,0,0,49.05,50253,0,0,21913,13502,0,0,19913,0,12765.71,0.0,0.0,66654,malicious
10.0.2.23,192.168.0.2,43046,3306,6,0.911498,85.69,13,0,0,0,16.62,9,0,0,2,3,0,0,5,0,16421.08,0.0,0.0,13,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.461098,2217.06,31,0,0,0,2147.45,18,0,0,4,8,0,0,14,0,19217.48,0.0,0.0,31,normal
10.0.2.21,192.168.0.2,45322,3306,6,1.238033,72.29,14,0,0,0,0.0,6,0,0,2,0,0,0,11,0,33520.64,0.0,0.0,14,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.52682,119.79,29,0,0,0,51.03,22,0,0,6,6,0,0,10,0,14768.66,0.0,0.0,29,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.371912,3489.12,49,0,0,0,3421.33,41,0,0,5,17,0,1,11,0,10178.65,0.0,0.0,49,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.751438,93.48,21,0,0,0,25.19,17,0,0,5,4,0,0,6,0,12261.67,0.0,0.0,21,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.748123,85.11,18,0,0,0,16.0,12,0,0,3,4,0,0,7,0,16578.17,0.0,0.0,18,normal
10.0.3.34,192.168.0.1,44864,8000,6,1.143557,13694.57,21,0,0,0,13626.29,17,0,0,1,9,0,0,6,0,13621.9,0.0,0.0,21,normal
10.0.1.14,192.168.0.1,0,0,1,0.721442,98.0,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.04,27,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.537378,7463.97,32,0,0,0,7396.22,27,0,0,0,12,0,0,7,0,9548.56,0.0,0.0,32,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.083437,106.29,240,0,0,0,37.55,177,0,0,59,51,0,0,82,0,14608.32,0.0,0.0,240,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.64,73.47,30,0,0,0,2.4,15,0,0,8,1,0,0,19,0,26992.83,0.0,0.0,30,normal
10.0.3.33,192.168.0.2,0,0,1,1.195733,98.0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.71,17,normal
10.0.3.31,192.168.0.2,45920,3306,6,2.138646,89.0,8,0,0,0,18.0,4,0,0,1,2,0,0,5,0,26631.62,0.0,0.0,8,normal
10.0.1.14,192.168.0.2,0,0,1,1.009274,98.0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.71,14,normal
10.0.1.15,192.168.0.2,49018,3306,6,1.058412,71.33,18,0,0,0,0.0,7,0,0,4,0,0,0,12,0,28315.44,0.0,0.0,18,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.992992,78.21,19,0,0,0,7.58,11,0,0,3,2,0,0,11,0,24721.68,0.0,0.0,19,normal
10.0.2.25,192.168.0.1,58174,8000,6,5.020104,72.0,4,0,0,0,0.0,2,0,0,1,0,0,0,3,0,32050.75,0.0,0.0,4,normal
10.0.1.14,192.168.0.2,51810,3306,6,1.387409,85.2,5,0,0,0,14.4,3,0,0,0,1,0,0,3,0,25657.6,0.0,0.0,5,normal
10.0.2.22,192.168.0.2,55806,3306,6,3.866283,74.0,3,0,0,0,0.0,1,0,0,0,0,0,0,3,0,42706.67,0.0,0.0,3,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.460449,78.27,30,0,0,0,9.6,24,0,0,7,4,0,0,10,0,14316.0,0.0,0.0,30,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.397475,78.35,46,0,0,0,9.39,35,0,0,11,6,0,0,17,0,15843.85,0.0,0.0,46,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.092508,4446.53,192,0,0,0,4379.57,180,0,0,2,84,0,1,23,0,5258.07,0.0,0.0,192,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.172159,2771.35,124,0,0,0,2704.12,113,0,0,14,47,0,0,19,0,6649.14,0.0,0.0,124,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.044297,3904.99,444,0,0,0,3837.74,405,0,0,29,199,0,0,69,0,6878.69,0.0,0.0,444,normal
10.0.3.33,192.168.0.1,0,0,1,0.524579,98.0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.11,37,normal
10.0.3.34,192.168.0.2,41776,3306,6,2.009591,78.0,8,0,0,0,9.0,5,0,0,2,1,0,0,3,0,15930.12,0.0,0.0,8,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.13589,4263.0,141,0,0,0,4195.75,128,0,0,10,60,0,0,22,0,7001.65,0.0,0.0,141,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.281602,112.66,62,0,0,0,44.6,49,0,0,8,14,0,6,19,0,13172.6,0.0,0.0,62,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.679947,117.83,24,0,0,0,50.0,19,0,0,4,5,0,1,7,0,12542.58,0.0,0.0,24,normal
10.0.1.11,192.168.0.1,55796,8000,6,0.000428,126.44,35034,0,0,0,57.71,25012,0,0,10841,8340,0,0,11925,0,14526.75,0.0,0.0,35034,malicious
10.0.2.23,192.168.0.2,43046,3306,6,0.070645,78.38,276,0,0,0,10.17,237,0,0,71,39,0,0,76,0,11867.22,0.0,0.0,276,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.027824,1220.93,704,0,0,0,1153.43,633,0,0,109,241,0,0,132,0,8103.6,0.0,0.0,704,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.071312,77.6,267,0,0,0,9.9,221,0,0,58,46,0,10,72,0,11624.03,0.0,0.0,267,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.048889,119.74,402,0,0,0,52.12,360,0,0,77,113,0,0,81,0,8705.0,0.0,0.0,402,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.035765,2773.6,557,0,0,0,2706.45,513,0,0,54,216,0,4,81,0,6417.92,0.0,0.0,557,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.066925,118.17,282,0,0,0,50.58,252,0,0,52,77,0,0,56,0,8576.69,0.0,0.0,282,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.220372,77.58,85,0,0,0,9.32,72,0,0,21,11,0,0,24,0,12157.49,0.0,0.0,85,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.079551,77.08,249,0,0,0,9.41,207,0,0,56,40,0,9,64,0,11074.8,0.0,0.0,249,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.069417,6122.44,223,0,0,0,6055.73,213,0,0,1,116,0,1,20,0,4083.88,0.0,0.0,223,normal
10.0.1.14,192.168.0.1,0,0,1,0.186625,98.0,48,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,96,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.096911,5374.4,164,0,0,0,5307.57,155,0,0,3,82,0,2,17,0,4755.85,0.0,0.0,164,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.014612,113.95,1369,0,0,0,46.28,1222,0,0,276,402,0,0,287,0,9055.17,0.0,0.0,1369,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.145713,77.82,130,0,0,0,9.42,108,0,0,33,17,0,0,39,0,12904.68,0.0,0.0,130,normal
10.0.3.33,192.168.0.2,0,0,1,0.582154,98.0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,30,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.098799,114.07,192,0,0,0,46.82,162,0,0,32,51,0,9,42,0,9438.52,0.0,0.0,192,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.156878,77.36,107,0,0,0,9.42,94,0,0,28,14,0,0,26,0,10485.45,0.0,0.0,107,normal
10.0.1.14,192.168.0.2,0,0,1,0.565149,98.0,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.88,33,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.162879,78.41,118,0,0,0,10.37,103,0,0,31,17,0,0,30,0,10966.93,0.0,0.0,118,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.315216,9849.32,47,0,0,0,9782.64,45,0,0,0,29,0,0,4,0,3963.17,0.0,0.0,47,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.037232,77.63,516,0,0,0,9.49,441,0,0,136,68,0,0,138,0,11519.34,0.0,0.0,516,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.177269,135.97,65,0,0,0,68.37,58,0,0,12,15,0,0,13,0,8636.71,0.0,0.0,65,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.932124,80.67,12,0,0,0,12.0,9,0,0,3,2,0,0,4,0,14261.17,0.0,0.0,12,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.96217,76.88,25,0,0,0,8.64,21,0,0,6,3,0,0,7,0,12047.68,0.0,0.0,25,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.350593,77.2,55,0,0,0,9.16,48,0,0,14,7,0,0,14,0,10980.05,0.0,0.0,55,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.145565,76.81,114,0,0,0,8.84,100,0,0,28,14,0,0,28,0,10597.74,0.0,0.0,114,normal
10.0.3.36,192.168.0.1,0,0,1,1.317642,98.0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,16,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.066124,4297.41,268,0,0,0,4230.6,251,0,0,8,129,0,4,30,0,4892.99,0.0,0.0,268,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.162726,139.63,121,0,0,0,72.04,109,0,0,23,36,0,0,24,0,8574.47,0.0,0.0,121,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.013339,5175.34,1503,0,0,0,5108.48,1422,0,0,65,764,0,0,162,0,4951.17,0.0,0.0,1503,normal
10.0.3.33,192.168.0.1,0,0,1,0.237734,98.0,42,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,84,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.296698,77.0,48,0,0,0,9.0,42,0,0,12,6,0,0,12,0,10785.46,0.0,0.0,48,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.043773,4878.07,449,0,0,0,4811.14,423,0,0,26,222,0,0,52,0,5404.99,0.0,0.0,449,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.456047,76.67,33,0,0,0,8.73,29,0,0,8,4,0,0,8,0,10461.18,0.0,0.0,33,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.186028,131.15,94,0,0,0,63.83,81,0,0,15,25,0,5,20,0,9188.95,0.0,0.0,94,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.397093,77.23,47,0,0,0,9.19,41,0,0,12,6,0,0,12,0,11013.21,0.0,0.0,47,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.218116,124.41,74,0,0,0,57.32,62,0,0,11,19,0,5,16,0,9334.76,0.0,0.0,74,normal
10.0.3.36,192.168.0.2,0,0,1,2.196368,98.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,10,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.079264,77.23,243,0,0,0,9.19,212,0,0,61,31,0,0,62,0,11005.71,0.0,0.0,243,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.023354,1832.3,848,0,0,0,1765.0,779,0,0,118,319,0,0,138,0,7116.41,0.0,0.0,848,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.076127,77.26,249,0,0,0,9.33,211,0,0,62,36,0,4,66,0,11424.43,0.0,0.0,249,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.035191,127.71,561,0,0,0,60.09,504,0,0,111,169,0,0,114,0,8782.59,0.0,0.0,561,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.025256,4304.89,787,0,0,0,4237.94,740,0,0,46,373,0,5,94,0,5378.93,0.0,0.0,787,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.091132,125.09,199,0,0,0,57.56,180,0,0,38,57,0,0,38,0,8258.03,0.0,0.0,199,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.143889,76.98,137,0,0,0,8.93,119,0,0,34,17,0,0,35,0,11015.8,0.0,0.0,137,normal
